chamber,session,roll call,member,vote
House,1,80,L000565,Yes
House,1,80,L000397,Yes
House,1,80,L000576,Yes
House,1,80,L000583,No
House,1,80,L000579,Yes
House,1,80,L000480,Yes
House,1,80,L000491,No
House,1,80,L000569,Yes
House,1,80,L000570,Yes
House,1,80,L000591,Yes
House,1,80,L000562,Yes
House,1,80,M001203,Yes
House,1,80,M000087,Yes
House,1,80,M001185,Yes
House,1,80,M001158,No
House,1,80,M001198,No
House,1,80,M001184,No
House,1,80,M001199,No
House,1,80,M001163,No
House,1,80,M001209,No
House,1,80,M001208,Yes
House,1,80,M001165,Yes
House,1,80,M001157,No
House,1,80,M001177,Yes
House,1,80,M001143,Yes
House,1,80,M001200,Yes
House,1,80,M000312,Yes
House,1,80,M001156,No
House,1,80,M001180,No
House,1,80,M001166,Yes
House,1,80,M001187,No
House,1,80,M001137,Yes
House,1,80,M001188,No
House,1,80,M001204,No
House,1,80,M001205,No
House,1,80,M001201,No
House,1,80,M001194,No
House,1,80,M001195,No
House,1,80,M001160,Yes
House,1,80,M001206,Yes
House,1,80,M001196,Yes
House,1,80,M001207,No
House,1,80,M001190,No
House,1,80,M001202,Yes
House,1,80,N000002,Yes
House,1,80,N000179,Yes
House,1,80,N000015,Yes
House,1,80,N000191,Yes
House,1,80,N000189,Yes
House,1,80,N000188,Yes
House,1,80,N000190,No
House,1,80,N000181,No
House,1,80,O000171,No
House,1,80,O000172,Yes
House,1,80,O000168,No
House,1,80,O000173,Yes
House,1,80,P000601,Not Voting
House,1,80,P000034,Yes
House,1,80,P000609,No
House,1,80,P000613,Yes
House,1,80,P000614,Yes
House,1,80,P000096,Yes
House,1,80,P000604,Yes
House,1,80,P000615,No
House,1,80,P000593,Yes
House,1,80,P000605,Yes
House,1,80,P000608,No
House,1,80,P000258,No
House,1,80,P000616,Yes
House,1,80,P000597,Not Voting
House,1,80,P000607,Yes
House,1,80,P000618,No
House,1,80,P000599,No
House,1,80,P000617,Yes
House,1,80,P000523,Not Voting
House,1,80,Q000023,Not Voting
House,1,80,R000606,Yes
House,1,80,R000601,No
House,1,80,R000585,Yes
House,1,80,R000610,No
House,1,80,R000602,No
House,1,80,R000597,No
House,1,80,R000588,Yes
House,1,80,R000611,No
House,1,80,R000591,No
House,1,80,M001159,Yes
House,1,80,R000582,No
House,1,80,R000575,No
House,1,80,R000395,No
House,1,80,R000607,No
House,1,80,R000613,No
House,1,80,R000612,No
House,1,80,R000616,No
House,1,80,R000603,No
House,1,80,R000614,No
House,1,80,R000486,Yes
House,1,80,R000599,No
House,1,80,R000576,Yes
House,1,80,R000515,Yes
House,1,80,R000609,No
House,1,80,R000577,Not Voting
House,1,80,S001156,Yes
House,1,80,S001168,Yes
House,1,80,S001176,No
House,1,80,S001205,Not Voting
House,1,80,S001145,Yes
House,1,80,S001150,Yes
House,1,80,S001190,Yes
House,1,80,S001180,No
House,1,80,S001216,Yes
House,1,80,S001183,Yes
House,1,80,S000185,Yes
House,1,80,S001189,No
House,1,80,S001157,Yes
House,1,80,S000244,No
House,1,80,S000248,Yes
House,1,80,S001185,Yes
House,1,80,S001206,Yes
House,1,80,S000344,Yes
House,1,80,S001207,Yes
House,1,80,S000364,No
House,1,80,S001148,Yes
House,1,80,S001165,Yes
House,1,80,S001208,No
House,1,80,S001195,No
House,1,80,S001172,No
House,1,80,S000522,Yes
House,1,80,S000510,Yes
House,1,80,S001199,No
House,1,80,S001200,Yes
House,1,80,S001209,No
House,1,80,S001210,No
House,1,80,S001175,Yes
House,1,80,S001211,Yes
House,1,80,S001212,Yes
House,1,80,S001196,Yes
House,1,80,S001213,Yes
House,1,80,S001214,No
House,1,80,S001215,Yes
House,1,80,S001192,No
House,1,80,S001187,Yes
House,1,80,S001201,No
House,1,80,S001193,Yes
House,1,80,T000472,Yes
House,1,80,T000479,Yes
House,1,80,T000460,No
House,1,80,T000193,Yes
House,1,80,T000467,No
House,1,80,T000238,Yes
House,1,80,T000480,No
House,1,80,T000470,No
House,1,80,T000468,Yes
House,1,80,T000481,Yes
House,1,80,T000469,Present
House,1,80,T000474,Yes
House,1,80,T000484,No
House,1,80,T000482,Yes
House,1,80,T000483,Yes
House,1,80,T000463,No
House,1,80,U000040,Yes
House,1,80,U000031,No
House,1,80,V000133,No
House,1,80,V000130,Yes
House,1,80,V000131,Yes
House,1,80,V000132,Yes
House,1,80,V000081,Yes
House,1,80,V000108,Yes
House,1,80,W000812,Not Voting
House,1,80,W000798,No
House,1,80,W000791,No
House,1,80,W000819,No
House,1,80,W000813,No
House,1,80,W000823,No
House,1,80,W000797,Yes
House,1,80,W000187,No
House,1,80,W000824,Yes
House,1,80,W000822,No
House,1,80,W000814,No
House,1,80,W000806,No
House,1,80,W000800,Yes
House,1,80,W000815,Not Voting
House,1,80,W000821,No
House,1,80,W000825,Yes
House,1,80,W000826,No
House,1,80,W000816,No
House,1,80,W000808,Yes
House,1,80,W000795,No
House,1,80,W000804,No
House,1,80,W000809,No
House,1,80,W000810,No
House,1,80,W000827,No
House,1,80,Y000062,Yes
House,1,80,Y000065,Yes
House,1,80,Y000033,No
House,1,80,Z000017,No
House,1,80,P000197,Speaker
House,1,79,A000374,No
House,1,79,A000370,Yes
House,1,79,A000055,No
House,1,79,A000371,Yes
House,1,79,A000372,No
House,1,79,A000376,Not Voting
House,1,79,A000367,No
House,1,79,A000369,No
House,1,79,A000377,No
House,1,79,A000375,No
House,1,79,A000378,Yes
House,1,79,B001291,No
House,1,79,B001298,No
House,1,79,B001307,No
House,1,79,B001306,No
House,1,79,B001299,No
House,1,79,B001282,No
House,1,79,B001300,Yes
House,1,79,B001270,Yes
House,1,79,B001281,Yes
House,1,79,B001287,Yes
House,1,79,B001301,No
House,1,79,B001292,Yes
House,1,79,B001302,No
House,1,79,B001257,No
House,1,79,B000490,Yes
House,1,79,B001250,No
House,1,79,B000574,Yes
House,1,79,B001303,Yes
House,1,79,B001278,Yes
House,1,79,B001295,No
House,1,79,B001296,Yes
House,1,79,B000755,No
House,1,79,B001308,Yes
House,1,79,B001274,No
House,1,79,B001284,No
House,1,79,B001304,Yes
House,1,79,B001285,Yes
House,1,79,B001260,No
House,1,79,B001297,No
House,1,79,B001275,No
House,1,79,B001305,No
House,1,79,B001309,No
House,1,79,B001248,No
House,1,79,B001286,Yes
House,1,79,B001251,Yes
House,1,79,B001289,No
House,1,79,C000059,No
House,1,79,C001112,Yes
House,1,79,C001097,Yes
House,1,79,C001072,Yes
House,1,79,C001103,No
House,1,79,C001051,No
House,1,79,C001090,Yes
House,1,79,C001055,Yes
House,1,79,C001117,Yes
House,1,79,C001066,Yes
House,1,79,C001091,Yes
House,1,79,C000266,No
House,1,79,C001109,No
House,1,79,C001080,Yes
House,1,79,C001084,Yes
House,1,79,C001123,Yes
House,1,79,C001101,Yes
House,1,79,C001067,Yes
House,1,79,C001049,Yes
House,1,79,C001061,Yes
House,1,79,C001118,No
House,1,79,C001115,No
House,1,79,C000537,Yes
House,1,79,C001068,Yes
House,1,79,C001053,No
House,1,79,C001093,No
House,1,79,C001092,No
House,1,79,C001108,No
House,1,79,C001062,No
House,1,79,C001078,Not Voting
House,1,79,C001094,No
House,1,79,C000754,Yes
House,1,79,C001110,Yes
House,1,79,C001059,Yes
House,1,79,C001069,Yes
House,1,79,C001124,Yes
House,1,79,C001119,Yes
House,1,79,C001087,No
House,1,79,C001120,No
House,1,79,C001111,Yes
House,1,79,C001121,Yes
House,1,79,C001063,Yes
House,1,79,C000984,Yes
House,1,79,C001122,Yes
House,1,79,C001114,No
House,1,79,D000629,Yes
House,1,79,D000626,No
House,1,79,D000598,Yes
House,1,79,D000096,Yes
House,1,79,D000619,No
House,1,79,D000631,Yes
House,1,79,D000191,Yes
House,1,79,D000197,Yes
House,1,79,D000216,Yes
House,1,79,D000617,Yes
House,1,79,D000630,Yes
House,1,79,D000627,Yes
House,1,79,D000623,Yes
House,1,79,D000616,No
House,1,79,D000610,Yes
House,1,79,D000600,No
House,1,79,D000624,Not Voting
House,1,79,D000399,Yes
House,1,79,D000482,Yes
House,1,79,D000614,No
House,1,79,D000615,No
House,1,79,D000628,No
House,1,79,E000294,No
House,1,79,E000179,Yes
House,1,79,E000299,Yes
House,1,79,E000215,Yes
House,1,79,E000297,Yes
House,1,79,E000298,No
House,1,79,E000296,Yes
House,1,79,F000465,No
House,1,79,F000467,Yes
House,1,79,F000466,No
House,1,79,F000459,No
House,1,79,F000468,Yes
House,1,79,F000461,No
House,1,79,F000449,No
House,1,79,F000454,Yes
House,1,79,F000450,No
House,1,79,F000462,Yes
House,1,79,F000455,Yes
House,1,79,F000469,No
House,1,79,G000571,Yes
House,1,79,G000578,No
House,1,79,G000579,No
House,1,79,G000574,Yes
House,1,79,G000559,Yes
House,1,79,G000586,Yes
House,1,79,G000587,Yes
House,1,79,G000584,No
House,1,79,G000563,No
House,1,79,G000552,No
House,1,79,G000592,Yes
House,1,79,G000585,Yes
House,1,79,G000588,No
House,1,79,G000581,Yes
House,1,79,G000589,No
House,1,79,G000565,No
House,1,79,G000583,Yes
House,1,79,G000377,Not Voting
House,1,79,G000560,No
House,1,79,G000577,No
House,1,79,G000546,No
House,1,79,G000590,No
House,1,79,G000553,Yes
House,1,79,G000568,No
House,1,79,G000551,Yes
House,1,79,G000576,No
House,1,79,G000591,No
House,1,79,G000558,No
House,1,79,H001080,Yes
House,1,79,H001088,No
House,1,79,H001090,Yes
House,1,79,H001052,No
House,1,79,H001053,No
House,1,79,H000324,Yes
House,1,79,H001081,Yes
House,1,79,H001064,Yes
House,1,79,H001082,No
House,1,79,H001056,No
House,1,79,H001071,No
House,1,79,H001077,No
House,1,79,H001038,Yes
House,1,79,H001072,No
House,1,79,H001087,Yes
House,1,79,H001047,Yes
House,1,79,H001065,No
House,1,79,H001074,No
House,1,79,H001083,Yes
House,1,79,H001066,Yes
House,1,79,H001085,Yes
House,1,79,H000874,Yes
House,1,79,H001067,No
House,1,79,H001068,Yes
House,1,79,H001058,No
House,1,79,H001048,No
House,1,79,H001073,No
House,1,79,J000032,Yes
House,1,79,J000298,Yes
House,1,79,J000294,Yes
House,1,79,J000288,Yes
House,1,79,J000299,No
House,1,79,J000292,No
House,1,79,J000301,No
House,1,79,J000126,Yes
House,1,79,J000289,No
House,1,79,J000295,No
House,1,79,J000302,No
House,1,79,K000009,Yes
House,1,79,K000386,No
House,1,79,K000375,Yes
House,1,79,K000385,Yes
House,1,79,K000388,No
House,1,79,K000376,No
House,1,79,K000379,Yes
House,1,79,K000389,Yes
House,1,79,K000380,Yes
House,1,79,K000381,Yes
House,1,79,K000394,Yes
House,1,79,K000188,Yes
House,1,79,K000362,No
House,1,79,K000210,No
House,1,79,K000378,Not Voting
House,1,79,K000368,Yes
House,1,79,K000391,Yes
House,1,79,K000382,Yes
House,1,79,K000392,No
House,1,79,L000585,No
House,1,79,L000578,No
House,1,79,L000588,Yes
House,1,79,L000564,No
House,1,79,L000559,Yes
House,1,79,L000560,Yes
House,1,79,L000557,Yes
House,1,79,L000566,No
House,1,79,L000581,Yes
House,1,79,L000586,Yes
House,1,79,L000551,Yes
House,1,79,L000590,Yes
House,1,79,L000589,No
House,1,79,L000593,Yes
House,1,79,L000592,Yes
House,1,79,L000287,Yes
House,1,79,L000582,Yes
House,1,79,L000563,Yes
House,1,79,L000565,Yes
House,1,79,L000397,Yes
House,1,79,L000576,No
House,1,79,L000583,No
House,1,79,L000579,Yes
House,1,79,L000480,Yes
House,1,79,L000491,No
House,1,79,L000569,No
House,1,79,L000570,Yes
House,1,79,L000591,Yes
House,1,79,L000562,Yes
House,1,79,M001203,Yes
House,1,79,M000087,Yes
House,1,79,M001185,Yes
House,1,79,M001158,No
House,1,79,M001198,No
House,1,79,M001184,No
House,1,79,M001199,No
House,1,79,M001163,Yes
House,1,79,M001209,Yes
House,1,79,M001208,Yes
House,1,79,M001165,No
House,1,79,M001157,No
House,1,79,M001177,No
House,1,79,M001143,Yes
House,1,79,M001200,Yes
House,1,79,M000312,Yes
House,1,79,M001156,No
House,1,79,M001180,No
House,1,79,M001166,Yes
House,1,79,M001187,No
House,1,79,M001137,Yes
House,1,79,M001188,Yes
House,1,79,M001204,No
House,1,79,M001205,No
House,1,79,M001201,No
House,1,79,M001194,No
House,1,79,M001195,No
House,1,79,M001160,Yes
House,1,79,M001206,Yes
House,1,79,M001196,Yes
House,1,79,M001207,Yes
House,1,79,M001190,No
House,1,79,M001202,Yes
House,1,79,N000002,Yes
House,1,79,N000179,Yes
House,1,79,N000015,Yes
House,1,79,N000191,Yes
House,1,79,N000189,No
House,1,79,N000188,Yes
House,1,79,N000190,No
House,1,79,N000181,No
House,1,79,O000171,Yes
House,1,79,O000172,Yes
House,1,79,O000168,No
House,1,79,O000173,Yes
House,1,79,P000601,No
House,1,79,P000034,Yes
House,1,79,P000609,No
House,1,79,P000613,Yes
House,1,79,P000614,Yes
House,1,79,P000096,Yes
House,1,79,P000604,Yes
House,1,79,P000615,No
House,1,79,P000593,Yes
House,1,79,P000605,No
House,1,79,P000608,Yes
House,1,79,P000258,Yes
House,1,79,P000616,Yes
House,1,79,P000597,Not Voting
House,1,79,P000607,Yes
House,1,79,P000618,Yes
House,1,79,P000599,No
House,1,79,P000617,Yes
House,1,79,P000523,Yes
House,1,79,Q000023,Not Voting
House,1,79,R000606,Yes
House,1,79,R000601,No
House,1,79,R000585,No
House,1,79,R000610,No
House,1,79,R000602,Yes
House,1,79,R000597,No
House,1,79,R000588,Yes
House,1,79,R000611,No
House,1,79,R000591,No
House,1,79,M001159,No
House,1,79,R000582,No
House,1,79,R000575,No
House,1,79,R000395,No
House,1,79,R000607,No
House,1,79,R000613,Yes
House,1,79,R000612,No
House,1,79,R000616,Yes
House,1,79,R000603,No
House,1,79,R000614,No
House,1,79,R000486,Yes
House,1,79,R000599,Yes
House,1,79,R000576,Yes
House,1,79,R000515,Yes
House,1,79,R000609,No
House,1,79,R000577,Not Voting
House,1,79,S001156,Yes
House,1,79,S001168,Yes
House,1,79,S001176,No
House,1,79,S001205,Yes
House,1,79,S001145,Yes
House,1,79,S001150,Yes
House,1,79,S001190,Yes
House,1,79,S001180,Yes
House,1,79,S001216,Yes
House,1,79,S001183,No
House,1,79,S000185,Yes
House,1,79,S001189,No
House,1,79,S001157,Yes
House,1,79,S000244,No
House,1,79,S000248,Yes
House,1,79,S001185,Yes
House,1,79,S001206,Yes
House,1,79,S000344,Yes
House,1,79,S001207,Yes
House,1,79,S000364,No
House,1,79,S001148,No
House,1,79,S001165,Yes
House,1,79,S001208,Yes
House,1,79,S001195,No
House,1,79,S001172,No
House,1,79,S000522,No
House,1,79,S000510,Yes
House,1,79,S001199,No
House,1,79,S001200,Yes
House,1,79,S001209,Yes
House,1,79,S001210,No
House,1,79,S001175,Yes
House,1,79,S001211,Yes
House,1,79,S001212,No
House,1,79,S001196,No
House,1,79,S001213,No
House,1,79,S001214,No
House,1,79,S001215,Yes
House,1,79,S001192,No
House,1,79,S001187,No
House,1,79,S001201,Yes
House,1,79,S001193,Yes
House,1,79,T000472,Yes
House,1,79,T000479,Not Voting
House,1,79,T000460,Yes
House,1,79,T000193,Yes
House,1,79,T000467,No
House,1,79,T000238,No
House,1,79,T000480,No
House,1,79,T000470,No
House,1,79,T000468,Yes
House,1,79,T000481,Yes
House,1,79,T000469,Yes
House,1,79,T000474,Yes
House,1,79,T000484,Yes
House,1,79,T000482,Yes
House,1,79,T000483,Yes
House,1,79,T000463,No
House,1,79,U000040,Yes
House,1,79,U000031,No
House,1,79,V000133,Yes
House,1,79,V000130,Yes
House,1,79,V000131,Yes
House,1,79,V000132,Yes
House,1,79,V000081,Yes
House,1,79,V000108,Yes
House,1,79,W000812,Not Voting
House,1,79,W000798,No
House,1,79,W000791,No
House,1,79,W000819,No
House,1,79,W000813,No
House,1,79,W000823,No
House,1,79,W000797,Yes
House,1,79,W000187,Yes
House,1,79,W000824,No
House,1,79,W000822,Yes
House,1,79,W000814,No
House,1,79,W000806,No
House,1,79,W000800,Yes
House,1,79,W000815,No
House,1,79,W000821,No
House,1,79,W000825,Yes
House,1,79,W000826,Yes
House,1,79,W000816,No
House,1,79,W000808,Yes
House,1,79,W000795,No
House,1,79,W000804,No
House,1,79,W000809,No
House,1,79,W000810,No
House,1,79,W000827,No
House,1,79,Y000062,Yes
House,1,79,Y000065,No
House,1,79,Y000033,No
House,1,79,Z000017,No
House,1,79,P000197,Speaker
House,1,78,A000374,No
House,1,78,A000370,Yes
House,1,78,A000055,No
House,1,78,A000371,Yes
House,1,78,A000372,No
House,1,78,A000376,Not Voting
House,1,78,A000367,No
House,1,78,A000369,No
House,1,78,A000377,No
House,1,78,A000375,No
House,1,78,A000378,Yes
House,1,78,B001291,No
House,1,78,B001298,No
House,1,78,B001307,No
House,1,78,B001306,No
House,1,78,B001299,No
House,1,78,B001282,No
House,1,78,B001300,Yes
House,1,78,B001270,Yes
House,1,78,B001281,Yes
House,1,78,B001287,Yes
House,1,78,B001301,No
House,1,78,B001292,Yes
House,1,78,B001302,No
House,1,78,B001257,No
House,1,78,B000490,Yes
House,1,78,B001250,No
House,1,78,B000574,Yes
House,1,78,B001303,Yes
House,1,78,B001278,Yes
House,1,78,B001295,No
House,1,78,B001296,Yes
House,1,78,B000755,No
House,1,78,B001308,Yes
House,1,78,B001274,No
House,1,78,B001284,No
House,1,78,B001304,Yes
House,1,78,B001285,Yes
House,1,78,B001260,No
House,1,78,B001297,No
House,1,78,B001275,No
House,1,78,B001305,No
House,1,78,B001309,No
House,1,78,B001248,No
House,1,78,B001286,Yes
House,1,78,B001251,Yes
House,1,78,B001289,No
House,1,78,C000059,No
House,1,78,C001112,Yes
House,1,78,C001097,Yes
House,1,78,C001072,Yes
House,1,78,C001103,No
House,1,78,C001051,No
House,1,78,C001090,Yes
House,1,78,C001055,Yes
House,1,78,C001117,Yes
House,1,78,C001066,Not Voting
House,1,78,C001091,Yes
House,1,78,C000266,No
House,1,78,C001109,No
House,1,78,C001080,Yes
House,1,78,C001084,Yes
House,1,78,C001123,Yes
House,1,78,C001101,Yes
House,1,78,C001067,Yes
House,1,78,C001049,Yes
House,1,78,C001061,Yes
House,1,78,C001118,No
House,1,78,C001115,No
House,1,78,C000537,Yes
House,1,78,C001068,Yes
House,1,78,C001053,No
House,1,78,C001093,No
House,1,78,C001092,No
House,1,78,C001108,No
House,1,78,C001062,No
House,1,78,C001078,Not Voting
House,1,78,C001094,No
House,1,78,C000754,Yes
House,1,78,C001110,Yes
House,1,78,C001059,Yes
House,1,78,C001069,Yes
House,1,78,C001124,Yes
House,1,78,C001119,Yes
House,1,78,C001087,No
House,1,78,C001120,No
House,1,78,C001111,Yes
House,1,78,C001121,Yes
House,1,78,C001063,Yes
House,1,78,C000984,Yes
House,1,78,C001122,Yes
House,1,78,C001114,No
House,1,78,D000629,Yes
House,1,78,D000626,No
House,1,78,D000598,Yes
House,1,78,D000096,Yes
House,1,78,D000619,No
House,1,78,D000631,Yes
House,1,78,D000191,Yes
House,1,78,D000197,Yes
House,1,78,D000216,Yes
House,1,78,D000617,Yes
House,1,78,D000630,Yes
House,1,78,D000627,Yes
House,1,78,D000623,Yes
House,1,78,D000616,No
House,1,78,D000610,Yes
House,1,78,D000600,No
House,1,78,D000624,Not Voting
House,1,78,D000399,Yes
House,1,78,D000482,Yes
House,1,78,D000614,No
House,1,78,D000615,No
House,1,78,D000628,No
House,1,78,E000294,No
House,1,78,E000179,Yes
House,1,78,E000299,Yes
House,1,78,E000215,Yes
House,1,78,E000297,Yes
House,1,78,E000298,No
House,1,78,E000296,Yes
House,1,78,F000465,No
House,1,78,F000467,Yes
House,1,78,F000466,No
House,1,78,F000459,No
House,1,78,F000468,Yes
House,1,78,F000461,No
House,1,78,F000449,No
House,1,78,F000454,Yes
House,1,78,F000450,No
House,1,78,F000462,Yes
House,1,78,F000455,Yes
House,1,78,F000469,No
House,1,78,G000571,Yes
House,1,78,G000578,No
House,1,78,G000579,No
House,1,78,G000574,Yes
House,1,78,G000559,Yes
House,1,78,G000586,Yes
House,1,78,G000587,Yes
House,1,78,G000584,No
House,1,78,G000563,No
House,1,78,G000552,No
House,1,78,G000592,Yes
House,1,78,G000585,Yes
House,1,78,G000588,No
House,1,78,G000581,Yes
House,1,78,G000589,No
House,1,78,G000565,No
House,1,78,G000583,Yes
House,1,78,G000377,Not Voting
House,1,78,G000560,No
House,1,78,G000577,No
House,1,78,G000546,No
House,1,78,G000590,No
House,1,78,G000553,Yes
House,1,78,G000568,No
House,1,78,G000551,Yes
House,1,78,G000576,No
House,1,78,G000591,No
House,1,78,G000558,No
House,1,78,H001080,Yes
House,1,78,H001088,No
House,1,78,H001090,Yes
House,1,78,H001052,No
House,1,78,H001053,No
House,1,78,H000324,Yes
House,1,78,H001081,Yes
House,1,78,H001064,Yes
House,1,78,H001082,No
House,1,78,H001056,No
House,1,78,H001071,No
House,1,78,H001077,No
House,1,78,H001038,Yes
House,1,78,H001072,No
House,1,78,H001087,Yes
House,1,78,H001047,Yes
House,1,78,H001065,No
House,1,78,H001074,No
House,1,78,H001083,Yes
House,1,78,H001066,Yes
House,1,78,H001085,Yes
House,1,78,H000874,Yes
House,1,78,H001067,No
House,1,78,H001068,Yes
House,1,78,H001058,No
House,1,78,H001048,No
House,1,78,H001073,No
House,1,78,J000032,Yes
House,1,78,J000298,Yes
House,1,78,J000294,Yes
House,1,78,J000288,Yes
House,1,78,J000299,No
House,1,78,J000292,No
House,1,78,J000301,No
House,1,78,J000126,Yes
House,1,78,J000289,No
House,1,78,J000295,No
House,1,78,J000302,No
House,1,78,K000009,Yes
House,1,78,K000386,No
House,1,78,K000375,Yes
House,1,78,K000385,Yes
House,1,78,K000388,No
House,1,78,K000376,No
House,1,78,K000379,Yes
House,1,78,K000389,Yes
House,1,78,K000380,Yes
House,1,78,K000381,Yes
House,1,78,K000394,Yes
House,1,78,K000188,Yes
House,1,78,K000362,No
House,1,78,K000210,No
House,1,78,K000378,Not Voting
House,1,78,K000368,Yes
House,1,78,K000391,Yes
House,1,78,K000382,Yes
House,1,78,K000392,No
House,1,78,L000585,No
House,1,78,L000578,No
House,1,78,L000588,Yes
House,1,78,L000564,No
House,1,78,L000559,Yes
House,1,78,L000560,Yes
House,1,78,L000557,Yes
House,1,78,L000566,No
House,1,78,L000581,Yes
House,1,78,L000586,Yes
House,1,78,L000551,Yes
House,1,78,L000590,Yes
House,1,78,L000589,No
House,1,78,L000593,Yes
House,1,78,L000592,Yes
House,1,78,L000287,Yes
House,1,78,L000582,Yes
House,1,78,L000563,Yes
House,1,78,L000565,Yes
House,1,78,L000397,Yes
House,1,78,L000576,No
House,1,78,L000583,No
House,1,78,L000579,Yes
House,1,78,L000480,Yes
House,1,78,L000491,No
House,1,78,L000569,No
House,1,78,L000570,Yes
House,1,78,L000591,Yes
House,1,78,L000562,Yes
House,1,78,M001203,Yes
House,1,78,M000087,Yes
House,1,78,M001185,Yes
House,1,78,M001158,No
House,1,78,M001198,No
House,1,78,M001184,No
House,1,78,M001199,No
House,1,78,M001163,Yes
House,1,78,M001209,Yes
House,1,78,M001208,Yes
House,1,78,M001165,No
House,1,78,M001157,No
House,1,78,M001177,No
House,1,78,M001143,Yes
House,1,78,M001200,Yes
House,1,78,M000312,Yes
House,1,78,M001156,No
House,1,78,M001180,No
House,1,78,M001166,Yes
House,1,78,M001187,No
House,1,78,M001137,Yes
House,1,78,M001188,Yes
House,1,78,M001204,No
House,1,78,M001205,No
House,1,78,M001201,No
House,1,78,M001194,No
House,1,78,M001195,No
House,1,78,M001160,Yes
House,1,78,M001206,Yes
House,1,78,M001196,Yes
House,1,78,M001207,Yes
House,1,78,M001190,No
House,1,78,M001202,Yes
House,1,78,N000002,Yes
House,1,78,N000179,Yes
House,1,78,N000015,Yes
House,1,78,N000191,Yes
House,1,78,N000189,No
House,1,78,N000188,Yes
House,1,78,N000190,No
House,1,78,N000181,No
House,1,78,O000171,Yes
House,1,78,O000172,Yes
House,1,78,O000168,No
House,1,78,O000173,Yes
House,1,78,P000601,No
House,1,78,P000034,Yes
House,1,78,P000609,No
House,1,78,P000613,Yes
House,1,78,P000614,Yes
House,1,78,P000096,Yes
House,1,78,P000604,Yes
House,1,78,P000615,No
House,1,78,P000593,Yes
House,1,78,P000605,No
House,1,78,P000608,Yes
House,1,78,P000258,Yes
House,1,78,P000616,Yes
House,1,78,P000597,Not Voting
House,1,78,P000607,Yes
House,1,78,P000618,Yes
House,1,78,P000599,No
